matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
4178,XdBLur,NA1_4280108534,2,-2,4849,0.8,9701,-1,1991,10,1
4179,XdBLur,NA1_4280103543,24,13,13602,1.8,12556,3,1795,10,1
4180,XdBLur,NA1_4279485268,26,33,14508,1.8,15245,2,1555,10,1
4181,XdBLur,NA1_4279379221,-7,-22,-2742,-1.4,-4600,-2,1850,10,0
4182,XdBLur,NA1_4279354673,-1,8,9149,1.2,30552,3,1698,10,1
4183,XdBLur,NA1_4279298358,-6,-5,-10792,-1.2,783,0,2564,10,0
4184,XdBLur,NA1_4279064234,-4,-20,-6745,-0.8,-19261,-2,1798,10,0
4185,XdBLur,NA1_4279072593,-14,-20,-12603,-1.6,-19731,-2,1649,10,0
4186,XdBLur,NA1_4278331451,-13,-12,-10704,-2.0,-10767,-1,1635,10,0
4187,XdBLur,NA1_4278226851,23,9,12964,1.6,17696,2,1261,10,1
4188,XdBLur,NA1_4278183837,28,24,12844,1.6,10117,1,1544,10,1
4189,XdBLur,NA1_4278099479,-4,-2,-5571,-1.4,-6196,-3,1398,10,0
4190,XdBLur,NA1_4278027183,-23,-36,-16982,-2.2,-867,1,1839,10,0
4191,XdBLur,NA1_4277904264,24,16,9738,1.4,8606,3,1382,10,1
4192,XdBLur,NA1_4277899761,17,52,7325,0.0,-2396,1,3020,10,1
4193,XdBLur,NA1_4277500331,2,2,-5537,0.0,-10687,2,2137,10,0
4194,XdBLur,NA1_4277354253,-14,-20,-8473,-1.2,-14784,0,1659,10,0
4195,XdBLur,NA1_4277253208,-1,0,441,0.2,199,0,195,10,1
4196,XdBLur,NA1_4277238712,19,15,9023,1.8,6038,2,1548,10,1
4197,XdBLur,NA1_4276373030,17,15,15891,2.0,17274,2,1338,10,1
4198,XdBLur,NA1_4276339754,21,-5,12203,1.4,17639,3,1266,10,1
4199,XdBLur,NA1_4276316277,-23,-24,-15338,-1.6,-17297,-1,1389,10,0
4200,XdBLur,NA1_4275302143,7,5,7329,0.8,7561,0,1599,10,1
4201,XdBLur,NA1_4275228375,24,17,6635,1.6,5563,2,1376,10,1
4202,XdBLur,NA1_4275149668,-12,4,-9461,-0.2,-19873,-4,1643,10,0
4203,XdBLur,NA1_4271993615,6,17,5053,0.2,17525,-2,1755,10,1
4204,XdBLur,NA1_4271971012,3,10,9330,0.6,17073,3,2180,10,1
4205,XdBLur,NA1_4271082889,-3,8,362,0.0,-4295,-3,2255,10,0
4206,XdBLur,NA1_4270999945,9,30,5593,0.6,-4539,2,2041,10,1
4207,XdBLur,NA1_4270995218,14,7,8467,1.8,14216,4,1862,10,1
4208,XdBLur,NA1_4270992251,-13,-22,-8852,-1.2,-13597,-2,1259,10,0
4209,XdBLur,NA1_4270222876,-12,10,-7320,-0.6,-531,2,2379,10,0
4210,XdBLur,NA1_4266114692,-7,-3,-5867,-0.4,-16662,1,2151,10,0
4211,XdBLur,NA1_4266059835,18,6,12233,1.6,19151,-1,1982,10,1
4212,XdBLur,NA1_4266044612,-4,1,-3022,-0.2,-11639,-1,1497,10,0
4213,XdBLur,NA1_4265026085,-6,-24,-12633,-0.8,-35207,2,2508,10,0
4214,XdBLur,NA1_4264932288,18,37,13176,0.8,9285,4,1667,10,1
4215,XdBLur,NA1_4264879485,19,22,12584,1.6,7738,3,1157,10,1
4216,XdBLur,NA1_4264823408,1,12,5501,1.4,2941,-2,1570,10,1
4217,XdBLur,NA1_4264812544,-25,-18,-16742,-1.8,-17560,1,1316,10,0
4218,XdBLur,NA1_4264830414,15,17,10240,1.4,6667,3,1220,10,1
4219,XdBLur,NA1_4263869851,-19,-32,-10024,-1.8,-5578,-1,1304,10,0
4220,XdBLur,NA1_4263804823,5,-7,9434,1.4,6552,-3,2089,10,1
4221,XdBLur,NA1_4263204141,15,0,7615,0.6,7535,4,1688,10,1
4222,XdBLur,NA1_4263028969,-16,-24,-8527,-1.6,-17811,-4,1858,10,0
4223,UmberOtter,NA1_4278903378,-28,-26,-12340,-1.4,-14532,-3,1656,10,0
4224,UmberOtter,NA1_4278898431,-17,1,-11395,-1.4,-16004,-3,1564,10,0
4225,UmberOtter,NA1_4276458054,13,12,3875,0.4,5186,3,1905,10,1
4226,UmberOtter,NA1_4259648438,-24,-43,-12266,-1.6,-8424,2,1608,10,0
4227,UmberOtter,NA1_4222648828,9,1,9245,1.2,5663,2,1602,10,1
4228,UmberOtter,NA1_4221424371,13,16,3044,0.4,18141,3,2314,10,1
4229,UmberOtter,NA1_4221411222,11,9,3069,0.6,5062,1,2136,10,1
4230,UmberOtter,NA1_4220288361,-11,-9,-9036,-0.8,-9561,-2,944,10,0
4231,UmberOtter,NA1_4220274260,10,6,9144,1.8,9761,5,1889,10,1
4232,UmberOtter,NA1_4220290132,14,16,7221,0.8,6474,1,1217,10,1
4233,UmberOtter,NA1_4220213970,1,-8,3768,0.0,9487,4,2446,10,1
4234,UmberOtter,NA1_4220175789,3,13,3601,0.6,488,-1,2130,10,1
4235,UmberOtter,NA1_4200441198,-6,-10,-8432,-1.0,-4252,-2,1717,10,0
4236,UmberOtter,NA1_4200374786,-9,13,-11183,-1.2,-12736,-1,1413,10,0
4237,UmberOtter,NA1_4069508524,1,-8,5372,1.0,9542,2,1154,10,1
4238,UmberOtter,NA1_4069069321,-13,-27,-10152,-0.8,-9143,-3,1315,10,0
4239,UmberOtter,NA1_4068359704,20,38,10934,1.4,8373,4,1631,10,1
4240,fairy chi,NA1_4277697941,17,5,10001,1.4,24874,4,1811,10,1
4241,fairy chi,NA1_4277692263,-11,-15,-12872,-1.0,-19025,0,2248,10,0
4242,fairy chi,NA1_4276317592,-17,-13,-10270,-1.2,-6246,-2,1720,10,0
4243,fairy chi,NA1_4276334402,16,24,8883,0.4,6117,0,1421,10,1
4244,fairy chi,NA1_4274737632,-11,-35,-8655,-1.0,-23123,-1,1682,10,0
4245,fairy chi,NA1_4274722329,-13,-5,-5556,-0.2,-14719,-2,1689,10,0
4246,fairy chi,NA1_4274608861,-15,-26,-9677,-1.4,-10914,-2,1146,10,0
4247,fairy chi,NA1_4274632539,-24,-31,-14623,-1.4,-12440,-2,1258,10,0
4248,fairy chi,NA1_4233950673,7,15,5679,0.2,19966,3,1715,10,1
4249,fairy chi,NA1_4227538300,-16,-31,-13101,-1.6,-11907,-1,2225,10,0
4250,fairy chi,NA1_4226992531,-1,-3,-2114,-0.4,-12777,1,2486,10,0
4251,fairy chi,NA1_4226708957,4,-16,4124,0.8,6514,3,1959,10,1
4252,fairy chi,NA1_4226732415,6,-4,-801,0.2,8290,5,2166,10,1
4253,fairy chi,NA1_4224991143,21,31,15316,2.0,29546,2,1590,10,1
4254,fairy chi,NA1_4224433166,-17,-15,-8192,-0.4,-17161,-3,1470,10,0
4255,fairy chi,NA1_4223732238,19,10,11789,1.6,9472,2,1300,10,1
4256,fairy chi,NA1_4223682182,-12,-25,-6935,-1.6,-1678,2,1903,10,0
4257,fairy chi,NA1_4223596638,22,42,16247,2.0,18158,0,1266,10,1
4258,fairy chi,NA1_4219924987,19,56,2724,0.2,19879,2,2230,10,1
4259,fairy chi,NA1_4219875223,-13,-12,-2052,-0.2,756,0,2277,10,0
4260,fairy chi,NA1_4219687219,22,17,14785,2.4,13436,2,1299,10,1
4261,fairy chi,NA1_4219672779,-11,-15,-2636,-0.8,3690,0,1266,10,0
4262,fairy chi,NA1_4218953349,-23,-9,-9847,-1.2,-12233,-4,1719,10,0
4263,fairy chi,NA1_4218927729,-11,-1,-6388,-1.0,-10506,-4,1592,10,0
4264,fairy chi,NA1_4218734870,12,43,3078,0.4,13064,1,2632,10,1
4265,fairy chi,NA1_4203869823,-24,-30,-14330,-1.8,-21809,-1,1330,10,0
4266,fairy chi,NA1_4203855646,-19,-9,-8443,-1.2,-3378,0,965,10,0
4267,fairy chi,NA1_4199793695,4,23,9622,0.8,13992,-1,1911,10,1
4268,fairy chi,NA1_4196423117,30,36,19301,1.8,17716,3,1235,10,1
4269,fairy chi,NA1_4184368198,-9,-19,-8524,-0.8,-11846,-4,1692,10,0
4270,fairy chi,NA1_4180837897,-27,-35,-15338,-1.8,-9430,-2,1213,10,0
4271,fairy chi,NA1_4160818898,17,16,6070,0.4,7877,3,1845,10,1
4272,fairy chi,NA1_4153506963,-32,-15,-21429,-3.0,-19566,-1,1174,10,0
4273,fairy chi,NA1_4153341177,-17,-8,-10514,-1.4,-16663,-2,1676,10,0
4274,fairy chi,NA1_4153010094,-29,-51,-16053,-2.0,-21092,-1,2242,10,0
4275,fairy chi,NA1_4152945933,14,14,9425,1.2,2983,-3,1372,10,1
4276,fairy chi,NA1_4152898238,1,-3,-6456,-0.8,-17267,1,2056,10,0
4277,fairy chi,NA1_4151749351,-17,-43,-9456,-1.8,-5181,-4,2451,10,0
4278,fairy chi,NA1_4151725707,17,8,9621,1.8,11660,1,1275,10,1
4279,fairy chi,NA1_4151641848,21,30,5736,0.2,11865,4,2120,10,1
4280,fairy chi,NA1_4150769652,-26,-22,-15724,-1.2,-26494,-3,1361,10,0
4281,fairy chi,NA1_4150418738,18,14,11042,1.2,8835,2,973,10,1
4282,fairy chi,NA1_4150405488,-12,-30,-8656,-0.8,-10506,2,1834,10,0
4283,fairy chi,NA1_4150352339,14,21,4362,1.0,4219,-1,1329,10,1
4284,fairy chi,NA1_4148934175,-16,-26,-7854,-0.6,-3320,-1,2550,10,0
4285,PARASITE IRL,NA1_4256362744,22,16,11304,0.8,22777,4,1868,10,1
4286,PARASITE IRL,NA1_4247181195,-21,-35,-10213,-1.0,-5414,1,1944,10,0
4287,PARASITE IRL,NA1_4242042321,6,10,4620,0.4,1838,0,895,10,1
4288,PARASITE IRL,NA1_4242008976,24,27,15437,2.4,15212,2,1654,10,1
4289,PARASITE IRL,NA1_4240439483,2,12,-2831,0.0,-12111,-4,2473,10,0
4290,PARASITE IRL,NA1_4237585854,-12,-19,-8586,-0.8,-22572,-3,1538,10,0
4291,PARASITE IRL,NA1_4237576901,-2,-1,4145,0.4,-3428,2,2381,10,1
4292,PARASITE IRL,NA1_4234425676,-18,-10,-10657,-1.8,-7737,1,1922,10,0
4293,PARASITE IRL,NA1_4233762869,1,16,5196,0.8,9506,0,2232,10,1
4294,PARASITE IRL,NA1_4232902764,-9,-5,-5987,-0.8,1774,-2,2183,10,0
4295,PARASITE IRL,NA1_4228343852,11,14,9111,1.4,11899,1,1355,10,1
4296,PARASITE IRL,NA1_4226808360,16,15,13209,1.8,18867,4,1654,10,1
4297,PARASITE IRL,NA1_4225663490,0,15,-3767,0.4,-9336,-4,1739,10,0
4298,PARASITE IRL,NA1_4223469574,-36,-54,-18930,-2.6,-20599,-2,1623,10,0
4299,PARASITE IRL,NA1_4223492013,-19,-22,-8997,-1.8,-10955,1,1481,10,0
4300,PARASITE IRL,NA1_4222001979,-4,8,-2446,-0.4,-10412,-4,2160,10,0
4301,PARASITE IRL,NA1_4221189001,-11,-32,-5493,-0.2,-24684,3,2196,10,0
4302,PARASITE IRL,NA1_4221153151,29,43,18202,1.6,22546,4,1493,10,1
4303,PARASITE IRL,NA1_4219633779,-3,-18,-6153,-1.4,-2655,1,1958,10,0
4304,PARASITE IRL,NA1_4219590759,-17,-22,-14762,-1.6,-13250,-1,1010,10,0
4305,PARASITE IRL,NA1_4218434615,8,29,4110,1.2,3970,2,1692,10,1
4306,PARASITE IRL,NA1_4217960651,26,35,12979,1.6,18527,3,1418,10,1
4307,PARASITE IRL,NA1_4217865126,5,7,5764,0.8,16057,4,1510,10,1
4308,PARASITE IRL,NA1_4216933432,-3,-2,-539,-0.6,2073,1,2011,10,0
4309,PARASITE IRL,NA1_4216879098,-16,-13,-11651,-1.6,-16429,-2,1212,10,0
4310,PARASITE IRL,NA1_4216787009,11,11,5561,1.6,9898,-3,2256,10,1
4311,PARASITE IRL,NA1_4216719438,20,24,5987,1.6,8154,3,1929,10,1
4312,TrshADC,NA1_4214136679,16,10,11833,2.0,5458,4,1546,10,1
4313,TrshADC,NA1_4214162616,-27,-28,-12918,-1.8,-16326,-3,1386,10,0
4314,TrshADC,NA1_4213176495,-13,-10,-11536,-1.2,-11893,-2,932,10,0
4315,TrshADC,NA1_4213164048,10,13,7769,1.2,14390,2,1291,10,1
4316,TrshADC,NA1_4213173074,0,0,371,0.6,0,0,203,10,1
4317,TrshADC,NA1_4207196932,21,29,14519,1.8,18601,2,1594,10,1
4318,TrshADC,NA1_4204110345,14,6,12551,1.6,20793,1,1418,10,1
4319,TrshADC,NA1_4204040066,-2,-25,-5039,-1.0,-9279,-5,2170,10,0
4320,TrshADC,NA1_4203989789,-23,-31,-15405,-1.0,-17414,-2,2287,10,0
4321,TrshADC,NA1_4203917072,1,12,3784,0.0,322,1,2836,10,1
4322,TrshADC,NA1_4203844799,-8,-34,-2221,0.0,-1137,-2,3125,10,0
4323,TrshADC,NA1_4203757860,20,27,9875,1.4,16935,-1,2034,10,1
4324,TrshADC,NA1_4203741500,-20,-4,-8799,-0.8,-10504,-4,1947,10,0
4325,TrshADC,NA1_4176139981,-18,-19,-12525,-2.4,-5234,1,1977,10,0
4326,TrshADC,NA1_4176076906,20,34,12739,0.8,21630,4,1588,10,1
4327,TrshADC,NA1_4176103859,7,7,9923,1.2,18610,3,1629,10,1
4328,TrshADC,NA1_4176110414,-15,-23,-12022,-1.8,-5229,-1,2019,10,0
4329,TrshADC,NA1_4175643950,13,13,13081,1.4,21470,3,1327,10,1
4330,TrshADC,NA1_4175606217,26,22,16880,0.8,20976,4,1520,10,1
4331,TrshADC,NA1_4175547775,13,29,4087,1.4,-4395,4,1749,10,1
4332,TrshADC,NA1_4175541504,17,11,12114,1.4,18131,3,1256,10,1
4333,TrshADC,NA1_4175471998,-25,-44,-14541,-1.6,-14884,1,2103,10,0
4334,TrshADC,NA1_4175411324,11,28,6781,0.2,-1717,1,2609,10,1
4335,TrshADC,NA1_4175343247,-16,-13,-9452,-1.4,-10245,-3,1933,10,0
4336,TrshADC,NA1_4175324745,-4,16,-8663,0.4,-7846,1,2505,10,0
4337,TrshADC,NA1_4175233184,3,-4,4899,0.2,27758,-2,1810,10,1
4338,TrshADC,NA1_4175207926,-13,-5,-7662,-1.0,-14094,0,1801,10,0
4339,TrshADC,NA1_4175192785,-13,-15,-8171,-1.2,-12310,-4,1818,10,0
4340,TrshADC,NA1_4175104531,-22,-43,-13478,-1.4,-19668,-3,1335,10,0
4341,TrshADC,NA1_4175140680,-25,-22,-15997,-1.0,-21107,-4,1503,10,0
4342,TrshADC,NA1_4175044974,19,20,20264,2.4,15359,4,1657,10,1
4343,TrshADC,NA1_4175081110,17,17,9630,1.0,20353,2,1989,10,1
4344,TrshADC,NA1_4175005800,-5,-28,2153,0.2,14145,3,2824,10,1
4345,TrshADC,NA1_4174382208,22,34,10449,1.8,3003,2,1765,10,1
4346,TrshADC,NA1_4174330494,11,36,8972,0.2,-7677,1,2740,10,1
4347,TrshADC,NA1_4174272393,-19,-25,-13399,-2.2,-11687,0,1629,10,0
4348,TrshADC,NA1_4174184427,-20,-39,-15948,-1.4,-17800,0,1685,10,0
4349,TrshADC,NA1_4174136626,9,2,8682,1.0,15925,2,1607,10,1
4350,TrshADC,NA1_4174049204,-7,-12,-4943,-0.6,-6174,-1,1958,10,0
4351,TrshADC,NA1_4174008276,10,32,2903,0.0,8956,3,2205,10,1
4352,TrshADC,NA1_4173992918,-14,-2,-11491,-1.2,-16111,0,1669,10,0
4353,TrshADC,NA1_4173951928,-17,-34,-15747,-1.8,-6347,-4,2282,10,0
4354,TrshADC,NA1_4109458410,10,9,9478,1.0,11400,2,971,10,1
4355,TrshADC,NA1_4109425170,-6,-22,-1885,-0.4,-9209,2,1983,10,0
4356,TrshADC,NA1_4109411764,-9,-4,-1740,-0.4,-15238,-2,1813,10,0
4357,TrshADC,NA1_4108125534,-21,-20,-8248,-1.6,-4543,-1,1958,10,0
4358,TrshADC,NA1_4108102783,11,7,9754,0.6,23870,2,1686,10,1
4359,TrshADC,NA1_4108079800,24,32,19200,1.8,22647,4,1658,10,1
4360,TrshADC,NA1_4108016685,36,26,12008,1.6,10981,3,1982,10,1
4361,TrshADC,NA1_4107151288,26,23,12238,2.2,10530,1,1269,10,1
4362,DKCoconutGun,NA1_4176108305,3,12,-5038,-0.6,-7902,1,2133,10,0
4363,DKCoconutGun,NA1_4175235140,14,8,8715,1.6,8088,2,963,10,1
4364,DKCoconutGun,NA1_4175207571,-9,-9,-4472,-0.8,-11062,-3,2045,10,0
4365,DKCoconutGun,NA1_4173516701,-21,-16,-9402,-1.4,-20720,-3,1929,10,0
4366,DKCoconutGun,NA1_4173560341,-15,-44,-13770,-1.6,-14071,-1,2049,10,0
4367,DKCoconutGun,NA1_4173416682,15,0,8141,1.4,15566,0,1705,10,1
4368,DKCoconutGun,NA1_4172781655,-31,-46,-17658,-1.8,-18692,-4,1835,10,0
4369,DKCoconutGun,NA1_4172352540,6,8,3964,0.6,2040,1,938,10,1
4370,DKCoconutGun,NA1_4172305935,-7,-27,-3452,-1.2,311,0,2187,10,0
4371,DKCoconutGun,NA1_4172271954,-16,-20,-8119,-1.4,-12132,-3,1290,10,0
4372,DKCoconutGun,NA1_4169411753,-13,-17,-7085,-1.0,-18456,-2,1903,10,0
4373,DKCoconutGun,NA1_4169376763,-14,-34,-4198,-1.6,-3660,-1,1655,10,0
4374,DKCoconutGun,NA1_4169354645,4,4,6796,1.6,6149,1,1097,10,1
4375,DKCoconutGun,NA1_4168472054,4,9,2571,0.8,1118,0,200,10,1
4376,DKCoconutGun,NA1_4168407346,-13,-13,-12005,-1.2,-11387,-1,1207,10,0
4377,DKCoconutGun,NA1_4168410430,17,19,7903,0.8,13461,3,1820,10,1
4378,DKCoconutGun,NA1_4166714515,-9,-13,-11354,-1.2,-18492,-4,2244,10,0
4379,DKCoconutGun,NA1_4145619211,15,2,6506,1.4,12181,4,1742,10,1
4380,DKCoconutGun,NA1_4127289375,8,8,7495,1.8,4797,2,1556,10,1
4381,dont cry dawg,NA1_4280018575,-13,-9,-7047,-0.8,-4764,-1,920,10,0
4382,dont cry dawg,NA1_4277674478,-2,1,-7232,-1.2,-12552,-1,1318,10,0
4383,dont cry dawg,NA1_4277618064,30,26,18606,2.8,20246,1,1245,10,1
4384,dont cry dawg,NA1_4277030310,-10,-22,-6289,-1.4,-192,-4,1772,10,0
4385,dont cry dawg,NA1_4263526748,-17,-22,-9902,-1.0,-15473,-3,1342,10,0
4386,dont cry dawg,NA1_4263504555,-12,-29,-10839,-1.2,-16288,0,1768,10,0
4387,dont cry dawg,NA1_4263541901,-17,-31,-5681,-1.4,-7578,-2,1737,10,0
4388,dont cry dawg,NA1_4263469197,7,10,6778,0.4,14973,4,1902,10,1
4389,dont cry dawg,NA1_4262575071,16,22,10505,2.0,11630,4,1679,10,1
4390,dont cry dawg,NA1_4262519063,21,40,13772,0.0,13261,2,3018,10,1
4391,dont cry dawg,NA1_4262485006,-17,-38,-11644,-2.0,-15182,-4,1680,10,0
4392,dont cry dawg,NA1_4259427945,16,65,-1326,0.4,-14960,-3,2405,10,0
4393,dont cry dawg,NA1_4259283826,23,6,10646,0.6,19222,-3,1556,10,1
4394,dont cry dawg,NA1_4259029377,6,30,-3385,-0.2,-12960,0,2463,10,0
4395,dont cry dawg,NA1_4259033608,8,6,8534,1.6,11539,0,1909,10,1
4396,dont cry dawg,NA1_4255359881,4,11,5187,0.2,16672,2,2245,10,1
4397,dont cry dawg,NA1_4255290928,18,12,13205,1.6,16800,4,1607,10,1
4398,dont cry dawg,NA1_4254922977,17,15,11820,1.0,20142,3,1409,10,1
4399,dont cry dawg,NA1_4254020063,10,18,4123,0.4,-3815,-1,2524,10,1
4400,dont cry dawg,NA1_4253957367,-16,-17,-12296,-0.8,-19495,-4,1649,10,0
4401,dont cry dawg,NA1_4253934783,-16,-22,-15182,-1.8,-18052,-3,1505,10,0
4402,dont cry dawg,NA1_4253921725,33,63,14774,2.4,9322,3,1571,10,1
4403,dont cry dawg,NA1_4253825384,2,4,4788,0.2,11596,-1,2663,10,1
4404,dont cry dawg,NA1_4252481303,-9,-18,-11954,-1.6,-9130,-4,1668,10,0
4405,dont cry dawg,NA1_4252235649,9,-3,5938,0.4,12073,2,1644,10,1
4406,dont cry dawg,NA1_4252199347,16,-7,8353,1.2,18330,0,1943,10,1
4407,dont cry dawg,NA1_4252165170,13,32,6135,0.8,31881,0,1697,10,1
4408,dont cry dawg,NA1_4252128534,-12,-12,-13889,-1.6,-16174,-5,2036,10,0
4409,dont cry dawg,NA1_4252055578,-4,5,-7666,-1.4,-8239,-3,1967,10,0
4410,dont cry dawg,NA1_4252040140,12,28,1949,0.8,-5921,0,1530,10,0
4411,dont cry dawg,NA1_4245874193,-23,-36,-15147,-2.4,-7709,-3,1636,10,0
4412,dont cry dawg,NA1_4240141691,-12,3,-702,0.4,-4340,1,2502,10,1
4413,dont cry dawg,NA1_4240126567,-11,-13,-9895,-2.0,-2973,-1,1956,10,0
4414,dont cry dawg,NA1_4239903442,4,-5,7565,0.8,16143,-1,2002,10,1
4415,dont cry dawg,NA1_4239875659,21,32,14191,1.2,12602,2,1598,10,1
4416,dont cry dawg,NA1_4239448165,-9,-17,-11373,-1.6,-16578,-2,2158,10,0
4417,dont cry dawg,NA1_4239454643,3,-7,5822,0.0,21093,2,1230,10,1
4418,dont cry dawg,NA1_4239470269,7,13,8342,0.6,10192,0,1152,10,1
4419,dont cry dawg,NA1_4238438913,13,30,9669,1.8,6529,1,2221,10,1
4420,dont cry dawg,NA1_4238450006,17,24,10411,1.0,18561,1,1524,10,1
4421,dont cry dawg,NA1_4238365373,17,28,11295,0.6,26575,4,1644,10,1
4422,dont cry dawg,NA1_4238050573,7,6,6999,1.2,20599,-1,1826,10,1
4423,dont cry dawg,NA1_4237908197,-13,-27,-8997,-1.6,-6921,-2,1463,10,0
4424,dont cry dawg,NA1_4237945184,23,30,18947,2.0,19089,0,1446,10,1
4425,dont cry dawg,NA1_4237912584,4,22,1433,1.0,7194,0,1678,10,1
4426,dont cry dawg,NA1_4237847757,11,10,12496,1.0,14763,3,1765,10,1
4427,dont cry dawg,NA1_4237794987,-20,-24,-10575,-1.4,-3186,-3,1321,10,0
4428,dont cry dawg,NA1_4237736573,13,10,10574,1.4,19403,2,1726,10,1
4429,dont cry dawg,NA1_4237139319,17,3,11799,1.4,14772,3,1746,10,1
4430,dont cry dawg,NA1_4237126589,-13,-10,-14490,-1.8,-21767,-2,1894,10,0
4431,Space Jesus X,NA1_4177852897,9,34,6822,1.2,14745,0,2272,10,1
4432,Space Jesus X,NA1_4177804457,-21,-53,-6935,-0.6,4471,-1,2609,10,0
4433,Space Jesus X,NA1_4177758630,-10,-26,-7947,-1.2,-7158,-4,1727,10,0
4434,Space Jesus X,NA1_4177773202,-4,-26,-2400,-0.2,-5868,1,1360,10,0
4435,Space Jesus X,NA1_4177713077,-5,-7,-9504,-1.4,-12557,0,1768,10,0
4436,Space Jesus X,NA1_4177626131,-5,-19,-5262,-0.6,-7516,-1,2513,10,0
4437,Space Jesus X,NA1_4177632463,-20,-16,-14874,-2.0,-17746,-3,1247,10,0
4438,Space Jesus X,NA1_4176641886,25,44,11113,2.0,11353,-1,1540,10,1
4439,Space Jesus X,NA1_4176572827,17,22,4462,0.6,10455,1,1698,10,1
4440,Space Jesus X,NA1_4176487943,19,10,12786,1.4,12411,0,993,10,1
4441,Space Jesus X,NA1_4176449084,-13,-13,-13274,-1.2,-21896,-4,1870,10,0
4442,Space Jesus X,NA1_4171435538,-22,-30,-16898,-2.0,-21841,-2,1329,10,0
4443,Space Jesus X,NA1_4171473125,0,0,-334,-0.2,0,0,195,10,0
4444,Space Jesus X,NA1_4171395450,-10,-6,-13005,-1.4,-18765,0,1814,10,0
4445,Space Jesus X,NA1_4171347216,-15,-33,-10690,-1.8,-6865,-1,1894,10,0
4446,Space Jesus X,NA1_4171268060,17,25,11310,1.4,11341,5,1979,10,1
4447,waitforRNG,NA1_4252072453,14,21,8436,1.4,15916,2,2312,10,1
4448,waitforRNG,NA1_4251948771,8,14,9378,1.0,11374,-1,1412,10,1
4449,waitforRNG,NA1_4251972366,20,19,11795,2.2,12761,3,1436,10,1
4450,waitforRNG,NA1_4251864712,7,30,2521,1.6,-3684,0,2033,10,1
4451,waitforRNG,NA1_4170252099,12,21,6314,1.0,4989,-1,1567,10,1
4452,waitforRNG,NA1_4170184074,7,23,5105,0.8,8486,1,1757,10,1
4453,waitforRNG,NA1_4170155423,-12,-24,-11150,-1.4,-7882,-3,1460,10,0
4454,waitforRNG,NA1_4168919374,-11,-22,-5219,-1.0,-13152,1,1992,10,0
4455,waitforRNG,NA1_4168909894,-17,-43,-10650,-1.2,-8061,-4,1829,10,0
4456,waitforRNG,NA1_4168801402,-15,-15,-14921,-0.6,-24717,-5,1961,10,0
4457,waitforRNG,NA1_4168794466,7,13,7693,1.2,9950,-1,982,10,1
4458,waitforRNG,NA1_4168727531,-20,-22,-15494,-1.8,-19427,-3,1261,10,0
4459,waitforRNG,NA1_4168681634,6,5,3041,0.2,13909,3,1242,10,1
4460,waitforRNG,NA1_4168624615,17,19,12015,1.4,13968,1,1368,10,1
4461,waitforRNG,NA1_4168573001,-2,5,-9030,-0.6,-11043,-4,2301,10,0
4462,waitforRNG,NA1_4139733676,16,41,9775,0.8,12835,0,1561,10,1
4463,waitforRNG,NA1_4139710065,-8,-13,-16207,-3.2,-29665,-2,953,10,0
4464,waitforRNG,NA1_4117544621,-31,-38,-16518,-2.2,-35154,-2,1082,10,0
4465,waitforRNG,NA1_4117468351,4,14,6549,0.2,34271,0,1687,10,1
4466,waitforRNG,NA1_4117461612,5,9,7016,1.0,7389,3,1266,10,1
4467,waitforRNG,NA1_4117405385,-21,-17,-15306,-0.8,-20412,-3,1325,10,0
4468,waitforRNG,NA1_4046092172,-26,-28,-14030,-2.0,-9180,-1,1526656,10,0
4469,waitforRNG,NA1_4046057407,-23,-37,-11935,-2.0,-12867,-2,1967984,10,0
4470,waitforRNG,NA1_4046053487,9,1,7785,0.6,21822,3,1746124,10,1
4471,waitforRNG,NA1_4045219346,14,8,12771,1.2,16534,-1,1425574,10,1
4472,waitforRNG,NA1_4045186135,-23,-20,-12398,-1.4,-7742,-2,1766141,10,0
4473,waitforRNG,NA1_4045242343,4,0,6468,0.4,13208,0,1134773,10,1
4474,waitforRNG,NA1_4045159438,9,8,5547,0.6,14213,4,1816205,10,1
4475,waitforRNG,NA1_4045126048,-7,7,-4545,-0.6,-16104,3,1774233,10,0
4476,Jayce MainNA,NA1_4276409616,12,19,9698,1.4,12406,3,1672,10,1
4477,Jayce MainNA,NA1_4276455875,-8,-4,-8833,-1.4,-12614,-1,1008,10,0
4478,Jayce MainNA,NA1_4274648581,10,3,5551,0.8,22920,-2,1652,10,1
4479,Jayce MainNA,NA1_4274623507,11,7,13967,1.4,21939,3,1373,10,1
4480,Jayce MainNA,NA1_4264036854,10,-2,3335,0.8,-6606,2,2345,10,1
4481,Jayce MainNA,NA1_4264001014,-20,-27,-10416,-0.8,-18913,1,1677,10,0
4482,Jayce MainNA,NA1_4259038091,6,2,-1081,-0.4,4198,-1,2272,10,1
4483,Jayce MainNA,NA1_4259051046,12,19,9721,1.2,6767,-3,1140,10,1
4484,Jayce MainNA,NA1_4259007719,-9,-7,-7444,-0.6,-7202,-2,930,10,0
4485,Jayce MainNA,NA1_4190921374,0,-4,5650,1.4,14436,4,2062,10,1
4486,Jayce MainNA,NA1_4190105717,17,1,10818,1.0,15227,2,1808,10,1
